,origx,origy,value,orig_srid,date,property,unit,quality,parameter,sampledevice,samplemethod,compartment,measurementmethod
5869,71713.568,451800.927,-6.312,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5870,71717.11,451794.233,-6.136,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5871,71719.875,451787.49,-5.966,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5872,71721.284,451780.874,-5.818,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5873,71721.273,451774.962,-5.589,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5874,71719.881,451770.137,-5.468,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5875,71717.358,451766.755,-5.556,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5876,71714.137,451764.984,-5.594,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5877,71710.664,451764.872,-5.751,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5878,71707.185,451765.836,-5.988,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5879,71703.335,451766.966,-6.261,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5880,71699.686,451768.829,-6.28,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5881,71696.09,451770.745,-6.45,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5882,71692.303,451771.024,-6.565,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5883,71688.765,451769.544,-6.743,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5884,71682.332,451765.629,-7.085,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5885,71679.298,451764.76,-7.1,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5886,71676.186,451766.006,-7.278,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5887,71672.923,451767.817,-7.3,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5888,71670.132,451770.57,-7.245,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5889,71667.459,451774.024,-7.496,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5890,71664.512,451777.11,-7.552,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5891,71661.195,451780.022,-7.75,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5892,71657.602,451783.069,-7.823,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5893,71650.096,451789.789,-7.941,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5894,71646.343,451792.934,-8.125,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5895,71642.443,451796.201,-8.215,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5896,71638.434,451799.593,-8.293,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5897,71634.316,451803.009,-8.357,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5898,71630.08,451806.322,-8.461,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5899,71625.858,451809.604,-8.524,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5900,71621.642,451812.986,-8.598,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5901,71617.544,451816.709,-8.657,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5902,71613.67,451820.576,-8.694,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5903,71609.727,451824.505,-8.784,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5904,71601.494,451832.02,-8.821,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5905,71597.292,451835.753,-8.862,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5906,71586.044,451846.717,-9.08,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5907,71579.18,451853.392,-9.107,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5908,71576.041,451856.272,-9.112,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5909,71572.839,451859.104,-9.169,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5910,71569.558,451861.909,-9.134,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5911,71566.121,451864.774,-9.23,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5912,71562.615,451867.554,-9.237,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5913,71558.946,451870.469,-9.323,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5914,71555.156,451873.446,-9.289,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5915,71551.361,451876.408,-9.353,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5916,71547.354,451879.513,-9.361,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5917,71543.427,451882.538,-9.409,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5918,71539.612,451885.723,-9.462,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5919,71535.843,451889.008,-9.472,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5920,71532.111,451892.259,-9.518,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5921,71528.261,451895.57,-9.584,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5922,71524.235,451899.01,-9.572,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5923,71520.067,451902.828,-9.605,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5924,71515.9,451906.661,-9.597,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5925,71511.705,451910.261,-9.621,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5926,71507.349,451913.618,-9.647,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5927,71502.81,451916.923,-9.689,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5928,71489.519,451927.445,-9.775,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5929,71484.961,451931.081,-9.798,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5930,71480.599,451934.905,-9.82,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5931,71476.72,451939.029,-9.834,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5932,71472.644,451943.104,-9.874,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5933,71460.106,451955.203,-9.916,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5934,71451.861,451963.33,-10.001,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5935,71447.868,451967.679,-10.048,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5936,71443.879,451971.899,-10.112,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5937,71439.631,451976.036,-10.116,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5938,71435.243,451980.188,-10.109,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5939,71430.9,451984.114,-10.074,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5940,71426.385,451987.887,-10.106,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5941,71421.808,451991.479,-10.096,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5942,71417.064,451995.346,-10.158,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5943,71412.375,451999.103,-10.174,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5944,71407.602,452002.692,-10.164,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5945,71402.831,452006.513,-10.159,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5946,71388.634,452017.581,-10.182,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5947,71379.738,452024.412,-10.179,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5948,71375.498,452027.689,-10.151,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5949,71371.267,452030.829,-10.196,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5950,71367.144,452034.228,-10.236,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5951,71360.143,452041.996,-10.194,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5952,71356.72,452045.798,-10.196,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5953,71349.581,452053.084,-10.21,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5954,71345.909,452056.913,-10.209,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5955,71342.227,452060.662,-10.247,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5956,71338.394,452063.85,-10.192,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5957,71334.235,452066.972,-10.239,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5958,71330.026,452070.121,-10.211,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5959,71321.717,452076.145,-10.205,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5960,71297.369,452094.079,-10.322,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5961,71294.07,452097.619,-10.274,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5962,71290.662,452101.217,-10.274,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5963,71283.816,452108.642,-10.385,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5964,71276.964,452115.456,-10.461,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5965,71273.445,452118.861,-10.415,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5966,71269.89,452122.239,-10.492,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5967,71266.365,452125.442,-10.443,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5968,71262.689,452128.634,-10.555,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5969,71258.929,452131.772,-10.495,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5970,71255.023,452134.823,-10.542,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
5971,71247.239,452140.771,-10.534,28992,20140911,t.o.v. Normaal Amsterdams Peil,meter,Normale waarde,sea_floor_depth_below_sea_level,jetski,niet van toepassing,oever,gps meting
